file_name_list,speakers,visual_features,acoustic_features,lexical_features,emotion_labels
Ses05F_impro03_F035,F05,/features/visual_features/Session5/Ses05F_impro03/Ses05F_impro03_F035.npy,/features/acoustic_features/Session5/Ses05F_impro03/Ses05F_impro03_F035.npy,/features/lexical_features/Session5/Ses05F_impro03/Ses05F_impro03_F035.npy,2
Ses05F_impro03_F048,F05,/features/visual_features/Session5/Ses05F_impro03/Ses05F_impro03_F048.npy,/features/acoustic_features/Session5/Ses05F_impro03/Ses05F_impro03_F048.npy,/features/lexical_features/Session5/Ses05F_impro03/Ses05F_impro03_F048.npy,2
Ses05F_impro03_F054,F05,/features/visual_features/Session5/Ses05F_impro03/Ses05F_impro03_F054.npy,/features/acoustic_features/Session5/Ses05F_impro03/Ses05F_impro03_F054.npy,/features/lexical_features/Session5/Ses05F_impro03/Ses05F_impro03_F054.npy,2
Ses05F_impro03_F055,F05,/features/visual_features/Session5/Ses05F_impro03/Ses05F_impro03_F055.npy,/features/acoustic_features/Session5/Ses05F_impro03/Ses05F_impro03_F055.npy,/features/lexical_features/Session5/Ses05F_impro03/Ses05F_impro03_F055.npy,2
Ses05F_impro03_M030,M05,/features/visual_features/Session5/Ses05F_impro03/Ses05F_impro03_M030.npy,/features/acoustic_features/Session5/Ses05F_impro03/Ses05F_impro03_M030.npy,/features/lexical_features/Session5/Ses05F_impro03/Ses05F_impro03_M030.npy,2
Ses05F_impro03_M038,M05,/features/visual_features/Session5/Ses05F_impro03/Ses05F_impro03_M038.npy,/features/acoustic_features/Session5/Ses05F_impro03/Ses05F_impro03_M038.npy,/features/lexical_features/Session5/Ses05F_impro03/Ses05F_impro03_M038.npy,2
Ses05F_impro03_M049,M05,/features/visual_features/Session5/Ses05F_impro03/Ses05F_impro03_M049.npy,/features/acoustic_features/Session5/Ses05F_impro03/Ses05F_impro03_M049.npy,/features/lexical_features/Session5/Ses05F_impro03/Ses05F_impro03_M049.npy,2
Ses05F_impro03_M060,M05,/features/visual_features/Session5/Ses05F_impro03/Ses05F_impro03_M060.npy,/features/acoustic_features/Session5/Ses05F_impro03/Ses05F_impro03_M060.npy,/features/lexical_features/Session5/Ses05F_impro03/Ses05F_impro03_M060.npy,2
Ses05F_impro03_M063,M05,/features/visual_features/Session5/Ses05F_impro03/Ses05F_impro03_M063.npy,/features/acoustic_features/Session5/Ses05F_impro03/Ses05F_impro03_M063.npy,/features/lexical_features/Session5/Ses05F_impro03/Ses05F_impro03_M063.npy,2
Ses05F_impro03_M064,M05,/features/visual_features/Session5/Ses05F_impro03/Ses05F_impro03_M064.npy,/features/acoustic_features/Session5/Ses05F_impro03/Ses05F_impro03_M064.npy,/features/lexical_features/Session5/Ses05F_impro03/Ses05F_impro03_M064.npy,2
Ses05F_impro03_M068,M05,/features/visual_features/Session5/Ses05F_impro03/Ses05F_impro03_M068.npy,/features/acoustic_features/Session5/Ses05F_impro03/Ses05F_impro03_M068.npy,/features/lexical_features/Session5/Ses05F_impro03/Ses05F_impro03_M068.npy,2
Ses05F_impro04_F000,F05,/features/visual_features/Session5/Ses05F_impro04/Ses05F_impro04_F000.npy,/features/acoustic_features/Session5/Ses05F_impro04/Ses05F_impro04_F000.npy,/features/lexical_features/Session5/Ses05F_impro04/Ses05F_impro04_F000.npy,1
Ses05F_impro04_F008,F05,/features/visual_features/Session5/Ses05F_impro04/Ses05F_impro04_F008.npy,/features/acoustic_features/Session5/Ses05F_impro04/Ses05F_impro04_F008.npy,/features/lexical_features/Session5/Ses05F_impro04/Ses05F_impro04_F008.npy,0
Ses05F_impro04_F015,F05,/features/visual_features/Session5/Ses05F_impro04/Ses05F_impro04_F015.npy,/features/acoustic_features/Session5/Ses05F_impro04/Ses05F_impro04_F015.npy,/features/lexical_features/Session5/Ses05F_impro04/Ses05F_impro04_F015.npy,1
Ses05F_impro04_M001,M05,/features/visual_features/Session5/Ses05F_impro04/Ses05F_impro04_M001.npy,/features/acoustic_features/Session5/Ses05F_impro04/Ses05F_impro04_M001.npy,/features/lexical_features/Session5/Ses05F_impro04/Ses05F_impro04_M001.npy,3
Ses05F_impro04_M008,M05,/features/visual_features/Session5/Ses05F_impro04/Ses05F_impro04_M008.npy,/features/acoustic_features/Session5/Ses05F_impro04/Ses05F_impro04_M008.npy,/features/lexical_features/Session5/Ses05F_impro04/Ses05F_impro04_M008.npy,3
Ses05F_impro04_M009,M05,/features/visual_features/Session5/Ses05F_impro04/Ses05F_impro04_M009.npy,/features/acoustic_features/Session5/Ses05F_impro04/Ses05F_impro04_M009.npy,/features/lexical_features/Session5/Ses05F_impro04/Ses05F_impro04_M009.npy,3
Ses05F_impro04_M016,M05,/features/visual_features/Session5/Ses05F_impro04/Ses05F_impro04_M016.npy,/features/acoustic_features/Session5/Ses05F_impro04/Ses05F_impro04_M016.npy,/features/lexical_features/Session5/Ses05F_impro04/Ses05F_impro04_M016.npy,3
Ses05F_impro04_M020,M05,/features/visual_features/Session5/Ses05F_impro04/Ses05F_impro04_M020.npy,/features/acoustic_features/Session5/Ses05F_impro04/Ses05F_impro04_M020.npy,/features/lexical_features/Session5/Ses05F_impro04/Ses05F_impro04_M020.npy,3
Ses05F_impro04_M022,M05,/features/visual_features/Session5/Ses05F_impro04/Ses05F_impro04_M022.npy,/features/acoustic_features/Session5/Ses05F_impro04/Ses05F_impro04_M022.npy,/features/lexical_features/Session5/Ses05F_impro04/Ses05F_impro04_M022.npy,3
Ses05F_impro04_M032,M05,/features/visual_features/Session5/Ses05F_impro04/Ses05F_impro04_M032.npy,/features/acoustic_features/Session5/Ses05F_impro04/Ses05F_impro04_M032.npy,/features/lexical_features/Session5/Ses05F_impro04/Ses05F_impro04_M032.npy,3
Ses05F_impro04_M034,M05,/features/visual_features/Session5/Ses05F_impro04/Ses05F_impro04_M034.npy,/features/acoustic_features/Session5/Ses05F_impro04/Ses05F_impro04_M034.npy,/features/lexical_features/Session5/Ses05F_impro04/Ses05F_impro04_M034.npy,3
Ses05F_impro04_M035,M05,/features/visual_features/Session5/Ses05F_impro04/Ses05F_impro04_M035.npy,/features/acoustic_features/Session5/Ses05F_impro04/Ses05F_impro04_M035.npy,/features/lexical_features/Session5/Ses05F_impro04/Ses05F_impro04_M035.npy,3
Ses05F_impro04_M037,M05,/features/visual_features/Session5/Ses05F_impro04/Ses05F_impro04_M037.npy,/features/acoustic_features/Session5/Ses05F_impro04/Ses05F_impro04_M037.npy,/features/lexical_features/Session5/Ses05F_impro04/Ses05F_impro04_M037.npy,3
Ses05F_impro04_M040,M05,/features/visual_features/Session5/Ses05F_impro04/Ses05F_impro04_M040.npy,/features/acoustic_features/Session5/Ses05F_impro04/Ses05F_impro04_M040.npy,/features/lexical_features/Session5/Ses05F_impro04/Ses05F_impro04_M040.npy,3
Ses05F_impro04_M041,M05,/features/visual_features/Session5/Ses05F_impro04/Ses05F_impro04_M041.npy,/features/acoustic_features/Session5/Ses05F_impro04/Ses05F_impro04_M041.npy,/features/lexical_features/Session5/Ses05F_impro04/Ses05F_impro04_M041.npy,3
Ses05F_impro05_F000,F05,/features/visual_features/Session5/Ses05F_impro05/Ses05F_impro05_F000.npy,/features/acoustic_features/Session5/Ses05F_impro05/Ses05F_impro05_F000.npy,/features/lexical_features/Session5/Ses05F_impro05/Ses05F_impro05_F000.npy,3
Ses05F_impro05_F006,F05,/features/visual_features/Session5/Ses05F_impro05/Ses05F_impro05_F006.npy,/features/acoustic_features/Session5/Ses05F_impro05/Ses05F_impro05_F006.npy,/features/lexical_features/Session5/Ses05F_impro05/Ses05F_impro05_F006.npy,3
Ses05F_impro05_F007,F05,/features/visual_features/Session5/Ses05F_impro05/Ses05F_impro05_F007.npy,/features/acoustic_features/Session5/Ses05F_impro05/Ses05F_impro05_F007.npy,/features/lexical_features/Session5/Ses05F_impro05/Ses05F_impro05_F007.npy,3
Ses05F_impro05_F010,F05,/features/visual_features/Session5/Ses05F_impro05/Ses05F_impro05_F010.npy,/features/acoustic_features/Session5/Ses05F_impro05/Ses05F_impro05_F010.npy,/features/lexical_features/Session5/Ses05F_impro05/Ses05F_impro05_F010.npy,3
Ses05F_impro05_F022,F05,/features/visual_features/Session5/Ses05F_impro05/Ses05F_impro05_F022.npy,/features/acoustic_features/Session5/Ses05F_impro05/Ses05F_impro05_F022.npy,/features/lexical_features/Session5/Ses05F_impro05/Ses05F_impro05_F022.npy,0
Ses05F_impro05_F023,F05,/features/visual_features/Session5/Ses05F_impro05/Ses05F_impro05_F023.npy,/features/acoustic_features/Session5/Ses05F_impro05/Ses05F_impro05_F023.npy,/features/lexical_features/Session5/Ses05F_impro05/Ses05F_impro05_F023.npy,0
Ses05F_impro05_F033,F05,/features/visual_features/Session5/Ses05F_impro05/Ses05F_impro05_F033.npy,/features/acoustic_features/Session5/Ses05F_impro05/Ses05F_impro05_F033.npy,/features/lexical_features/Session5/Ses05F_impro05/Ses05F_impro05_F033.npy,0
Ses05F_impro05_F034,F05,/features/visual_features/Session5/Ses05F_impro05/Ses05F_impro05_F034.npy,/features/acoustic_features/Session5/Ses05F_impro05/Ses05F_impro05_F034.npy,/features/lexical_features/Session5/Ses05F_impro05/Ses05F_impro05_F034.npy,0
Ses05F_impro05_M009,M05,/features/visual_features/Session5/Ses05F_impro05/Ses05F_impro05_M009.npy,/features/acoustic_features/Session5/Ses05F_impro05/Ses05F_impro05_M009.npy,/features/lexical_features/Session5/Ses05F_impro05/Ses05F_impro05_M009.npy,3
Ses05F_impro05_M018,M05,/features/visual_features/Session5/Ses05F_impro05/Ses05F_impro05_M018.npy,/features/acoustic_features/Session5/Ses05F_impro05/Ses05F_impro05_M018.npy,/features/lexical_features/Session5/Ses05F_impro05/Ses05F_impro05_M018.npy,3
Ses05F_impro05_M019,M05,/features/visual_features/Session5/Ses05F_impro05/Ses05F_impro05_M019.npy,/features/acoustic_features/Session5/Ses05F_impro05/Ses05F_impro05_M019.npy,/features/lexical_features/Session5/Ses05F_impro05/Ses05F_impro05_M019.npy,3
Ses05F_impro05_M030,M05,/features/visual_features/Session5/Ses05F_impro05/Ses05F_impro05_M030.npy,/features/acoustic_features/Session5/Ses05F_impro05/Ses05F_impro05_M030.npy,/features/lexical_features/Session5/Ses05F_impro05/Ses05F_impro05_M030.npy,3
Ses05F_impro05_M032,M05,/features/visual_features/Session5/Ses05F_impro05/Ses05F_impro05_M032.npy,/features/acoustic_features/Session5/Ses05F_impro05/Ses05F_impro05_M032.npy,/features/lexical_features/Session5/Ses05F_impro05/Ses05F_impro05_M032.npy,3
Ses05F_impro05_M040,M05,/features/visual_features/Session5/Ses05F_impro05/Ses05F_impro05_M040.npy,/features/acoustic_features/Session5/Ses05F_impro05/Ses05F_impro05_M040.npy,/features/lexical_features/Session5/Ses05F_impro05/Ses05F_impro05_M040.npy,3
Ses05F_impro06_F000,F05,/features/visual_features/Session5/Ses05F_impro06/Ses05F_impro06_F000.npy,/features/acoustic_features/Session5/Ses05F_impro06/Ses05F_impro06_F000.npy,/features/lexical_features/Session5/Ses05F_impro06/Ses05F_impro06_F000.npy,1
Ses05F_impro06_F009,F05,/features/visual_features/Session5/Ses05F_impro06/Ses05F_impro06_F009.npy,/features/acoustic_features/Session5/Ses05F_impro06/Ses05F_impro06_F009.npy,/features/lexical_features/Session5/Ses05F_impro06/Ses05F_impro06_F009.npy,1
Ses05F_impro06_F012,F05,/features/visual_features/Session5/Ses05F_impro06/Ses05F_impro06_F012.npy,/features/acoustic_features/Session5/Ses05F_impro06/Ses05F_impro06_F012.npy,/features/lexical_features/Session5/Ses05F_impro06/Ses05F_impro06_F012.npy,1
Ses05F_impro06_F017,F05,/features/visual_features/Session5/Ses05F_impro06/Ses05F_impro06_F017.npy,/features/acoustic_features/Session5/Ses05F_impro06/Ses05F_impro06_F017.npy,/features/lexical_features/Session5/Ses05F_impro06/Ses05F_impro06_F017.npy,1
Ses05F_impro06_F018,F05,/features/visual_features/Session5/Ses05F_impro06/Ses05F_impro06_F018.npy,/features/acoustic_features/Session5/Ses05F_impro06/Ses05F_impro06_F018.npy,/features/lexical_features/Session5/Ses05F_impro06/Ses05F_impro06_F018.npy,1
Ses05F_impro06_F020,F05,/features/visual_features/Session5/Ses05F_impro06/Ses05F_impro06_F020.npy,/features/acoustic_features/Session5/Ses05F_impro06/Ses05F_impro06_F020.npy,/features/lexical_features/Session5/Ses05F_impro06/Ses05F_impro06_F020.npy,1
Ses05F_impro06_F021,F05,/features/visual_features/Session5/Ses05F_impro06/Ses05F_impro06_F021.npy,/features/acoustic_features/Session5/Ses05F_impro06/Ses05F_impro06_F021.npy,/features/lexical_features/Session5/Ses05F_impro06/Ses05F_impro06_F021.npy,1
Ses05F_impro06_F022,F05,/features/visual_features/Session5/Ses05F_impro06/Ses05F_impro06_F022.npy,/features/acoustic_features/Session5/Ses05F_impro06/Ses05F_impro06_F022.npy,/features/lexical_features/Session5/Ses05F_impro06/Ses05F_impro06_F022.npy,1
Ses05F_impro06_F023,F05,/features/visual_features/Session5/Ses05F_impro06/Ses05F_impro06_F023.npy,/features/acoustic_features/Session5/Ses05F_impro06/Ses05F_impro06_F023.npy,/features/lexical_features/Session5/Ses05F_impro06/Ses05F_impro06_F023.npy,1
Ses05F_impro06_M003,M05,/features/visual_features/Session5/Ses05F_impro06/Ses05F_impro06_M003.npy,/features/acoustic_features/Session5/Ses05F_impro06/Ses05F_impro06_M003.npy,/features/lexical_features/Session5/Ses05F_impro06/Ses05F_impro06_M003.npy,1
Ses05F_impro06_M018,M05,/features/visual_features/Session5/Ses05F_impro06/Ses05F_impro06_M018.npy,/features/acoustic_features/Session5/Ses05F_impro06/Ses05F_impro06_M018.npy,/features/lexical_features/Session5/Ses05F_impro06/Ses05F_impro06_M018.npy,3
Ses05F_impro06_M022,M05,/features/visual_features/Session5/Ses05F_impro06/Ses05F_impro06_M022.npy,/features/acoustic_features/Session5/Ses05F_impro06/Ses05F_impro06_M022.npy,/features/lexical_features/Session5/Ses05F_impro06/Ses05F_impro06_M022.npy,3
Ses05F_impro06_M024,M05,/features/visual_features/Session5/Ses05F_impro06/Ses05F_impro06_M024.npy,/features/acoustic_features/Session5/Ses05F_impro06/Ses05F_impro06_M024.npy,/features/lexical_features/Session5/Ses05F_impro06/Ses05F_impro06_M024.npy,3
Ses05F_impro07_F007,F05,/features/visual_features/Session5/Ses05F_impro07/Ses05F_impro07_F007.npy,/features/acoustic_features/Session5/Ses05F_impro07/Ses05F_impro07_F007.npy,/features/lexical_features/Session5/Ses05F_impro07/Ses05F_impro07_F007.npy,3
Ses05F_impro08_F001,F05,/features/visual_features/Session5/Ses05F_impro08/Ses05F_impro08_F001.npy,/features/acoustic_features/Session5/Ses05F_impro08/Ses05F_impro08_F001.npy,/features/lexical_features/Session5/Ses05F_impro08/Ses05F_impro08_F001.npy,3
Ses05F_impro08_F002,F05,/features/visual_features/Session5/Ses05F_impro08/Ses05F_impro08_F002.npy,/features/acoustic_features/Session5/Ses05F_impro08/Ses05F_impro08_F002.npy,/features/lexical_features/Session5/Ses05F_impro08/Ses05F_impro08_F002.npy,3
Ses05F_impro08_F008,F05,/features/visual_features/Session5/Ses05F_impro08/Ses05F_impro08_F008.npy,/features/acoustic_features/Session5/Ses05F_impro08/Ses05F_impro08_F008.npy,/features/lexical_features/Session5/Ses05F_impro08/Ses05F_impro08_F008.npy,3
Ses05F_impro08_F011,F05,/features/visual_features/Session5/Ses05F_impro08/Ses05F_impro08_F011.npy,/features/acoustic_features/Session5/Ses05F_impro08/Ses05F_impro08_F011.npy,/features/lexical_features/Session5/Ses05F_impro08/Ses05F_impro08_F011.npy,3
Ses05F_impro08_F014,F05,/features/visual_features/Session5/Ses05F_impro08/Ses05F_impro08_F014.npy,/features/acoustic_features/Session5/Ses05F_impro08/Ses05F_impro08_F014.npy,/features/lexical_features/Session5/Ses05F_impro08/Ses05F_impro08_F014.npy,3
Ses05F_impro08_F017,F05,/features/visual_features/Session5/Ses05F_impro08/Ses05F_impro08_F017.npy,/features/acoustic_features/Session5/Ses05F_impro08/Ses05F_impro08_F017.npy,/features/lexical_features/Session5/Ses05F_impro08/Ses05F_impro08_F017.npy,3
Ses05F_impro08_F020,F05,/features/visual_features/Session5/Ses05F_impro08/Ses05F_impro08_F020.npy,/features/acoustic_features/Session5/Ses05F_impro08/Ses05F_impro08_F020.npy,/features/lexical_features/Session5/Ses05F_impro08/Ses05F_impro08_F020.npy,3
Ses05F_impro08_F024,F05,/features/visual_features/Session5/Ses05F_impro08/Ses05F_impro08_F024.npy,/features/acoustic_features/Session5/Ses05F_impro08/Ses05F_impro08_F024.npy,/features/lexical_features/Session5/Ses05F_impro08/Ses05F_impro08_F024.npy,3
Ses05F_impro08_F029,F05,/features/visual_features/Session5/Ses05F_impro08/Ses05F_impro08_F029.npy,/features/acoustic_features/Session5/Ses05F_impro08/Ses05F_impro08_F029.npy,/features/lexical_features/Session5/Ses05F_impro08/Ses05F_impro08_F029.npy,3
Ses05F_impro08_F032,F05,/features/visual_features/Session5/Ses05F_impro08/Ses05F_impro08_F032.npy,/features/acoustic_features/Session5/Ses05F_impro08/Ses05F_impro08_F032.npy,/features/lexical_features/Session5/Ses05F_impro08/Ses05F_impro08_F032.npy,3
Ses05F_impro08_F033,F05,/features/visual_features/Session5/Ses05F_impro08/Ses05F_impro08_F033.npy,/features/acoustic_features/Session5/Ses05F_impro08/Ses05F_impro08_F033.npy,/features/lexical_features/Session5/Ses05F_impro08/Ses05F_impro08_F033.npy,3
Ses05F_impro08_M004,M05,/features/visual_features/Session5/Ses05F_impro08/Ses05F_impro08_M004.npy,/features/acoustic_features/Session5/Ses05F_impro08/Ses05F_impro08_M004.npy,/features/lexical_features/Session5/Ses05F_impro08/Ses05F_impro08_M004.npy,0
Ses05F_impro08_M016,M05,/features/visual_features/Session5/Ses05F_impro08/Ses05F_impro08_M016.npy,/features/acoustic_features/Session5/Ses05F_impro08/Ses05F_impro08_M016.npy,/features/lexical_features/Session5/Ses05F_impro08/Ses05F_impro08_M016.npy,3
Ses05F_impro08_M025,M05,/features/visual_features/Session5/Ses05F_impro08/Ses05F_impro08_M025.npy,/features/acoustic_features/Session5/Ses05F_impro08/Ses05F_impro08_M025.npy,/features/lexical_features/Session5/Ses05F_impro08/Ses05F_impro08_M025.npy,2
Ses05F_impro08_M026,M05,/features/visual_features/Session5/Ses05F_impro08/Ses05F_impro08_M026.npy,/features/acoustic_features/Session5/Ses05F_impro08/Ses05F_impro08_M026.npy,/features/lexical_features/Session5/Ses05F_impro08/Ses05F_impro08_M026.npy,2
Ses05F_impro08_M031,M05,/features/visual_features/Session5/Ses05F_impro08/Ses05F_impro08_M031.npy,/features/acoustic_features/Session5/Ses05F_impro08/Ses05F_impro08_M031.npy,/features/lexical_features/Session5/Ses05F_impro08/Ses05F_impro08_M031.npy,2
Ses05F_script01_1_F000,F05,/features/visual_features/Session5/Ses05F_script01_1/Ses05F_script01_1_F000.npy,/features/acoustic_features/Session5/Ses05F_script01_1/Ses05F_script01_1_F000.npy,/features/lexical_features/Session5/Ses05F_script01_1/Ses05F_script01_1_F000.npy,1
Ses05F_script01_1_F004,F05,/features/visual_features/Session5/Ses05F_script01_1/Ses05F_script01_1_F004.npy,/features/acoustic_features/Session5/Ses05F_script01_1/Ses05F_script01_1_F004.npy,/features/lexical_features/Session5/Ses05F_script01_1/Ses05F_script01_1_F004.npy,1
Ses05F_script01_1_F005,F05,/features/visual_features/Session5/Ses05F_script01_1/Ses05F_script01_1_F005.npy,/features/acoustic_features/Session5/Ses05F_script01_1/Ses05F_script01_1_F005.npy,/features/lexical_features/Session5/Ses05F_script01_1/Ses05F_script01_1_F005.npy,1
Ses05F_script01_1_F006,F05,/features/visual_features/Session5/Ses05F_script01_1/Ses05F_script01_1_F006.npy,/features/acoustic_features/Session5/Ses05F_script01_1/Ses05F_script01_1_F006.npy,/features/lexical_features/Session5/Ses05F_script01_1/Ses05F_script01_1_F006.npy,1
Ses05F_script01_1_F008,F05,/features/visual_features/Session5/Ses05F_script01_1/Ses05F_script01_1_F008.npy,/features/acoustic_features/Session5/Ses05F_script01_1/Ses05F_script01_1_F008.npy,/features/lexical_features/Session5/Ses05F_script01_1/Ses05F_script01_1_F008.npy,1
Ses05F_script01_1_F024,F05,/features/visual_features/Session5/Ses05F_script01_1/Ses05F_script01_1_F024.npy,/features/acoustic_features/Session5/Ses05F_script01_1/Ses05F_script01_1_F024.npy,/features/lexical_features/Session5/Ses05F_script01_1/Ses05F_script01_1_F024.npy,3
Ses05F_script01_1_F026,F05,/features/visual_features/Session5/Ses05F_script01_1/Ses05F_script01_1_F026.npy,/features/acoustic_features/Session5/Ses05F_script01_1/Ses05F_script01_1_F026.npy,/features/lexical_features/Session5/Ses05F_script01_1/Ses05F_script01_1_F026.npy,3
Ses05F_script01_1_F028,F05,/features/visual_features/Session5/Ses05F_script01_1/Ses05F_script01_1_F028.npy,/features/acoustic_features/Session5/Ses05F_script01_1/Ses05F_script01_1_F028.npy,/features/lexical_features/Session5/Ses05F_script01_1/Ses05F_script01_1_F028.npy,3
Ses05F_script01_1_F033,F05,/features/visual_features/Session5/Ses05F_script01_1/Ses05F_script01_1_F033.npy,/features/acoustic_features/Session5/Ses05F_script01_1/Ses05F_script01_1_F033.npy,/features/lexical_features/Session5/Ses05F_script01_1/Ses05F_script01_1_F033.npy,0
Ses05F_script01_1_M018,M05,/features/visual_features/Session5/Ses05F_script01_1/Ses05F_script01_1_M018.npy,/features/acoustic_features/Session5/Ses05F_script01_1/Ses05F_script01_1_M018.npy,/features/lexical_features/Session5/Ses05F_script01_1/Ses05F_script01_1_M018.npy,3
Ses05F_script01_2_F001,F05,/features/visual_features/Session5/Ses05F_script01_2/Ses05F_script01_2_F001.npy,/features/acoustic_features/Session5/Ses05F_script01_2/Ses05F_script01_2_F001.npy,/features/lexical_features/Session5/Ses05F_script01_2/Ses05F_script01_2_F001.npy,3
Ses05F_script01_2_F010,F05,/features/visual_features/Session5/Ses05F_script01_2/Ses05F_script01_2_F010.npy,/features/acoustic_features/Session5/Ses05F_script01_2/Ses05F_script01_2_F010.npy,/features/lexical_features/Session5/Ses05F_script01_2/Ses05F_script01_2_F010.npy,0
Ses05F_script01_2_F017,F05,/features/visual_features/Session5/Ses05F_script01_2/Ses05F_script01_2_F017.npy,/features/acoustic_features/Session5/Ses05F_script01_2/Ses05F_script01_2_F017.npy,/features/lexical_features/Session5/Ses05F_script01_2/Ses05F_script01_2_F017.npy,0
Ses05F_script01_2_M000,M05,/features/visual_features/Session5/Ses05F_script01_2/Ses05F_script01_2_M000.npy,/features/acoustic_features/Session5/Ses05F_script01_2/Ses05F_script01_2_M000.npy,/features/lexical_features/Session5/Ses05F_script01_2/Ses05F_script01_2_M000.npy,3
Ses05F_script01_2_M017,M05,/features/visual_features/Session5/Ses05F_script01_2/Ses05F_script01_2_M017.npy,/features/acoustic_features/Session5/Ses05F_script01_2/Ses05F_script01_2_M017.npy,/features/lexical_features/Session5/Ses05F_script01_2/Ses05F_script01_2_M017.npy,0
Ses05F_script01_3_F003,F05,/features/visual_features/Session5/Ses05F_script01_3/Ses05F_script01_3_F003.npy,/features/acoustic_features/Session5/Ses05F_script01_3/Ses05F_script01_3_F003.npy,/features/lexical_features/Session5/Ses05F_script01_3/Ses05F_script01_3_F003.npy,2
Ses05F_script01_3_F006,F05,/features/visual_features/Session5/Ses05F_script01_3/Ses05F_script01_3_F006.npy,/features/acoustic_features/Session5/Ses05F_script01_3/Ses05F_script01_3_F006.npy,/features/lexical_features/Session5/Ses05F_script01_3/Ses05F_script01_3_F006.npy,1
Ses05F_script01_3_F020,F05,/features/visual_features/Session5/Ses05F_script01_3/Ses05F_script01_3_F020.npy,/features/acoustic_features/Session5/Ses05F_script01_3/Ses05F_script01_3_F020.npy,/features/lexical_features/Session5/Ses05F_script01_3/Ses05F_script01_3_F020.npy,1
Ses05F_script01_3_F021,F05,/features/visual_features/Session5/Ses05F_script01_3/Ses05F_script01_3_F021.npy,/features/acoustic_features/Session5/Ses05F_script01_3/Ses05F_script01_3_F021.npy,/features/lexical_features/Session5/Ses05F_script01_3/Ses05F_script01_3_F021.npy,3
Ses05F_script01_3_F022,F05,/features/visual_features/Session5/Ses05F_script01_3/Ses05F_script01_3_F022.npy,/features/acoustic_features/Session5/Ses05F_script01_3/Ses05F_script01_3_F022.npy,/features/lexical_features/Session5/Ses05F_script01_3/Ses05F_script01_3_F022.npy,1
Ses05F_script01_3_F024,F05,/features/visual_features/Session5/Ses05F_script01_3/Ses05F_script01_3_F024.npy,/features/acoustic_features/Session5/Ses05F_script01_3/Ses05F_script01_3_F024.npy,/features/lexical_features/Session5/Ses05F_script01_3/Ses05F_script01_3_F024.npy,3
Ses05F_script01_3_F025,F05,/features/visual_features/Session5/Ses05F_script01_3/Ses05F_script01_3_F025.npy,/features/acoustic_features/Session5/Ses05F_script01_3/Ses05F_script01_3_F025.npy,/features/lexical_features/Session5/Ses05F_script01_3/Ses05F_script01_3_F025.npy,1
Ses05F_script01_3_M000,M05,/features/visual_features/Session5/Ses05F_script01_3/Ses05F_script01_3_M000.npy,/features/acoustic_features/Session5/Ses05F_script01_3/Ses05F_script01_3_M000.npy,/features/lexical_features/Session5/Ses05F_script01_3/Ses05F_script01_3_M000.npy,2
Ses05F_script01_3_M004,M05,/features/visual_features/Session5/Ses05F_script01_3/Ses05F_script01_3_M004.npy,/features/acoustic_features/Session5/Ses05F_script01_3/Ses05F_script01_3_M004.npy,/features/lexical_features/Session5/Ses05F_script01_3/Ses05F_script01_3_M004.npy,3
Ses05F_script02_1_F001,F05,/features/visual_features/Session5/Ses05F_script02_1/Ses05F_script02_1_F001.npy,/features/acoustic_features/Session5/Ses05F_script02_1/Ses05F_script02_1_F001.npy,/features/lexical_features/Session5/Ses05F_script02_1/Ses05F_script02_1_F001.npy,3
Ses05F_script02_1_F007,F05,/features/visual_features/Session5/Ses05F_script02_1/Ses05F_script02_1_F007.npy,/features/acoustic_features/Session5/Ses05F_script02_1/Ses05F_script02_1_F007.npy,/features/lexical_features/Session5/Ses05F_script02_1/Ses05F_script02_1_F007.npy,3
Ses05F_script02_2_F015,F05,/features/visual_features/Session5/Ses05F_script02_2/Ses05F_script02_2_F015.npy,/features/acoustic_features/Session5/Ses05F_script02_2/Ses05F_script02_2_F015.npy,/features/lexical_features/Session5/Ses05F_script02_2/Ses05F_script02_2_F015.npy,2
Ses05F_script02_2_F016,F05,/features/visual_features/Session5/Ses05F_script02_2/Ses05F_script02_2_F016.npy,/features/acoustic_features/Session5/Ses05F_script02_2/Ses05F_script02_2_F016.npy,/features/lexical_features/Session5/Ses05F_script02_2/Ses05F_script02_2_F016.npy,1
Ses05F_script02_2_F019,F05,/features/visual_features/Session5/Ses05F_script02_2/Ses05F_script02_2_F019.npy,/features/acoustic_features/Session5/Ses05F_script02_2/Ses05F_script02_2_F019.npy,/features/lexical_features/Session5/Ses05F_script02_2/Ses05F_script02_2_F019.npy,1
Ses05F_script02_2_M005,M05,/features/visual_features/Session5/Ses05F_script02_2/Ses05F_script02_2_M005.npy,/features/acoustic_features/Session5/Ses05F_script02_2/Ses05F_script02_2_M005.npy,/features/lexical_features/Session5/Ses05F_script02_2/Ses05F_script02_2_M005.npy,3
Ses05F_script02_2_M025,M05,/features/visual_features/Session5/Ses05F_script02_2/Ses05F_script02_2_M025.npy,/features/acoustic_features/Session5/Ses05F_script02_2/Ses05F_script02_2_M025.npy,/features/lexical_features/Session5/Ses05F_script02_2/Ses05F_script02_2_M025.npy,0
